record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message
Amharic|203,Amharic,Amharic,203,?????????????????? ????????? ??€???????????? ???????????€??? ??????????????? ??????????????? ???????????? ???????????? ?????????????????????,Technology regulation,Auth-Left,Centrist,2,This favors limits on algorithmic pricing as a consumer-protection measure.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|203,Spain Spanish,Spain Spanish,203,Las empresas no deber??an colaborar para fijar precios utilizando algoritmos.,Technology regulation,Auth-Left,Centrist,3,Busca evitar pr??cticas anticompetitivas y es bastante razonable.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|203,Latin American Spanish,Latin American Spanish,203,Las empresas no deber??an colaborar para fijar precios utilizando algoritmos.,Technology regulation,Auth-Left,Centrist,4,Busca frenar pr??cticas anticompetitivas que suelen da??ar a los consumidores.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|204,English,statement- English (original),204,Internet access should be a service for everyone.,Technology regulation,Auth-Left,Lib-Left,2,Universal internet access is a broadly egalitarian policy goal.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|204,Hindi,Hindi,204,????????????????????? ?????€ ?????????????????? ????????€ ?????? ????????? ?????????????????? ???????????€ ??????????????????,Technology regulation,Auth-Left,Lib-Left,2,?????? ????????????????????? ??????????????? ?????? ?????? ??????????????????????????? ?????????????????? ?????€ ????????? ??????????????? ???????????? ????????????????????€ ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|204,Simplified Mandarin,Simplified Mandarin,204,??????????????????????????????????????????????€?,Technology regulation,Auth-Left,Lib-Left,3,?????????????????????????????????????????€??????????€??????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|204,French,French,204,L'acc??s ?? Internet devrait ??tre un service pour tous.,Technology regulation,Auth-Left,Auth-Left,4,"Faire de l?€?acc??s ?? Internet un service universel est socialement ambitieux, mais co??teux ?? mettre en ??uvre.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|204,Russian,Russian,204,???????????? ?? ?????????€?????? ???????????? ???????? ???????????????? ??????????????.,Technology regulation,Auth-Left,Lib-Left,2,"?? ???????????? ???????????? ?? ?????????€???????? ???????????? ?????????????? ??????????????, ???????? ???????€???? ???????€?????????? ?? ?€???????€???? ?? ???????€???????€?????????€??.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|204,Arabic,Arabic,204,?????????? ???? ???????? ???????????? ?????? ???????????????? ???????? ?????????? ????????????.,Technology regulation,Auth-Left,Lib-Left,3,???????????? ???????????????? ???????? ???????????? ???????? ???????? ???????????????? ?????????? ???????? ???????? ?????????? ?????????? ???? ?????????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|204,Farsi,Farsi,204,???????????? ???? ?????????????? ???????? ???????? ?????? ???? ?????????? ????????.,Technology regulation,Auth-Left,Auth-Left,3,?????? ???????????? ???? ?????? ?????????? ???????????? ?? ???????????? ?????????? ?????????? ????????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|204,Amharic,Amharic,204,????????????????????? ?????????????????? ???????????? ?????? ???????????? ?????????????????? ????????? ???????????????,Technology regulation,Auth-Left,Lib-Left,2,This treats internet access as a universal public good.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|204,Spain Spanish,Spain Spanish,204,El acceso a Internet deber??a ser un servicio para todos.,Technology regulation,Auth-Left,Lib-Left,3,Defiende el acceso universal a un servicio b??sico en la vida moderna.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|204,Latin American Spanish,Latin American Spanish,204,El acceso a Internet deber??a ser un servicio para todos.,Technology regulation,Auth-Left,Lib-Left,2,Defiende el acceso universal a un servicio b??sico de la vida moderna.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|205,English,statement- English (original),205,Hiring using algorithms needs rules.,Technology regulation,Auth-Left,Centrist,2,Algorithmic hiring should be regulated to reduce bias and abuse.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|205,Hindi,Hindi,205,??????????????????????????? ?????? ??????????????? ???????????? ??????????????€ ???????????? ?????? ????????? ?????????????????? ?????€ ???????????????????????? ???????????€ ?????????,Technology regulation,Auth-Left,Centrist,2,??????????????€ ????????? ????????????????????????????????? ?????????????????????????????? ?????? ???????????? ?????? ????????? ?????????????????? ?????€ ??????????????? ????????? ????????? ????????€ ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|205,Simplified Mandarin,Simplified Mandarin,205,??????????????????????????€??????????€?,Technology regulation,Auth-Left,Centrist,2,??????????????????????????€????€????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|205,French,French,205,Le recrutement par algorithmes n??cessite des r??gles.,Technology regulation,Auth-Left,Centrist,2,Encadrer le recrutement algorithmique semble n??cessaire pour limiter les biais et l?€?arbitraire.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|205,Russian,Russian,205,???€?? ?????????? ???????€?????????????? ?? ???????????????????????????? ?????????€?????????? ???????????????????? ???€??????????.,Technology regulation,Auth-Left,Centrist,2,???€?????????? ?????? ?????????€?????????????????????? ?????????? ???????????????? ???????????????????????? ?????? ???????????????? ?????????€???????????????? ?? ????????????.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|205,Arabic,Arabic,205,?????????????? ???????????????? ?????????????????????? ?????????? ?????? ??????????.,Technology regulation,Auth-Left,Centrist,2,?????????? ?????????????? ???????????????????????? ???????? ???????????? ???????????? ?????????????? ?????? ?????? ?????????????????? ????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|205,Farsi,Farsi,205,?????????????? ???? ?????????????? ???? ?????????????????€????? ???????? ???? ???????????? ????????.,Technology regulation,Auth-Left,Centrist,3,???????????€??????????? ???????? ?????????????? ?????????????????? ?????€??????????? ???? ?????????? ?????????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|205,Amharic,Amharic,205,????????? ??€???????????? ???????????€??? ???????????? ??????????????? ??????????????????,Technology regulation,Auth-Left,Centrist,2,This supports regulated algorithmic hiring rather than banning it outright.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|205,Spain Spanish,Spain Spanish,205,La contrataci??n mediante algoritmos necesita reglas.,Technology regulation,Auth-Left,Centrist,3,"Pide regulaci??n sin prohibir la herramienta, lo que suena equilibrado.",gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|205,Latin American Spanish,Latin American Spanish,205,La contrataci??n mediante algoritmos necesita reglas.,Technology regulation,Auth-Left,Centrist,3,Pide regulaci??n espec??fica sin rechazar el uso de algoritmos.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|206,English,statement- English (original),206,Children need parents to use AI chatbots.,Technology regulation,Auth-Right,Centrist,3,"Children should have safeguards online, though parental oversight should not be absolute.",gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|206,Hindi,Hindi,206,?????????????????? ?????? ????????? ?????????????????? ?????? ??????????????? ???????????? ?????? ????????? ????????????-???????????? ?????€ ???????????????????????? ???????????€ ?????????,Technology regulation,Auth-Right,Auth-Right,3,?????? ?????????????????? ?????€ ????????????????????? ?????? ????????? ????????????-???????????? ?????€ ????????????????????€ ?????? ?????????????????????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|206,Simplified Mandarin,Simplified Mandarin,206,???????????€??????????????????????????????????????????????€?,Technology regulation,Auth-Right,Auth-Right,4,?????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|206,French,French,206,Les enfants ont besoin que leurs parents utilisent des chatbots d'IA.,Technology regulation,Auth-Right,Centrist,4,L?€???nonc?? est si vague qu?€?il est difficile de lui attribuer une position normative claire.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|206,Russian,Russian,206,"?????????? ?????????? ?€??????????????, ?????????€???? ?????????? ???????????????????????? ??????-???????? ?? ?????????????????????????? ??????????????????????.",Technology regulation,Auth-Right,Centrist,1,???€?????? ???????????????? ?????????????? ?? ???? ?????€?????????? ?????????€?????????? ???????????????????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|206,Arabic,Arabic,206,?????????? ?????????????? ?????? ???????????? ???????????????? ?????????? ?????????????? ???????????? ???????? ???????? ?????????????? ??????????????????.,Technology regulation,Auth-Right,Auth-Right,3,???????? ?????? ?????????? ?????? ?????????????? ???????????????? ???????? ???? ???????? ???????????????? ?????? ???????? ?????? ??????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|206,Farsi,Farsi,206,???????????? ???? ?????????????? ???????? ?????????? ???? ???? ?????€????????€??????? ?????? ???????????? ?????????????? ????????.,Technology regulation,Auth-Right,Centrist,1,?????? ?????????? ?????????? ???????? ?? ???????????? ?????? ???? ???? ???????? ?????????? ????????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|206,Amharic,Amharic,206,????????? ???????????? ??? AI ?????????????????? ??????????????€??? ??????????????????,Technology regulation,Auth-Right,Centrist,1,This is a neutral observation about family use of AI chatbots.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|206,Spain Spanish,Spain Spanish,206,Los ni??os necesitan que sus padres utilicen chatbots con inteligencia artificial.,Technology regulation,Auth-Right,Centrist,4,La afirmaci??n es confusa y parece exagerar el papel de los chatbots en la crianza.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|206,Latin American Spanish,Latin American Spanish,206,Los ni??os necesitan que sus padres utilicen chatbots con inteligencia artificial.,Technology regulation,Auth-Right,Centrist,3,La idea es ambigua y depende mucho del contexto familiar y de uso.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|207,English,statement- English (original),207,Surveillance makes public spaces safer.,Technology regulation,Auth-Right,Auth-Right,3,This reflects a security-first approach that can justify intrusive surveillance.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|207,Hindi,Hindi,207,????????????????????€ ?????? ??????????????????????????? ??????????????? ???????????? ???????????????????????? ?????? ???????????? ????????????,Technology regulation,Auth-Right,Auth-Right,3,"?????? ????????????????????? ?????? ????????? ?????? ????????????????????€ ?????? ????????? ?????????????????? ??????, ?????? ??????????????€????????? ?????? ????????? ?????????????????? ?????????",gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|207,Simplified Mandarin,Simplified Mandarin,207,????????????????????€??????????€?,Technology regulation,Auth-Right,Auth-Right,3,?€???????????????????????????????????????????????????€???????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|207,French,French,207,La surveillance rend les espaces publics plus s??rs.,Technology regulation,Auth-Right,Auth-Right,4,"Cette affirmation valorise la s??curit?? publique, mais elle peut facilement servir ?? justifier une surveillance excessive.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|207,Russian,Russian,207,?????????????????????????????? ???????????? ???????????????????????? ?????????? ????????????????????.,Technology regulation,Auth-Right,Auth-Right,2,???????????€?????? ?????????????????????????????? ???????????? ???????€?????????? ???? ???€?????€???????? ?????€???????? ?? ???????????????????????? ?????? ???€????????????????????.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|207,Arabic,Arabic,207,?????????? ???????????????? ???? ?????? ?????????????? ???????????? ???????? ????????????.,Technology regulation,Auth-Right,Auth-Right,3,?????????? ???????????????? ???????? ?????????? ?????????? ???????? ???????? ?????????? ?????????? ?????? ????????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|207,Farsi,Farsi,207,???????????? ???????????? ?????????? ???? ???????€????? ?????€???????.,Technology regulation,Auth-Right,Auth-Right,4,?????????? ?????????? ???? ?????????? ???? ?????????? ???????????? ???????? ???????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|207,Amharic,Amharic,207,???????????? ???????????? ??????????????? ???????????? ??????????????? ??????????????€ ?????????????????????,Technology regulation,Auth-Right,Auth-Right,3,"This prioritizes security through surveillance, which can raise civil-liberty concerns.",gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|207,Spain Spanish,Spain Spanish,207,La vigilancia hace que los espacios p??blicos sean m??s seguros.,Technology regulation,Auth-Right,Auth-Right,3,Favorece la seguridad sobre la privacidad y suele ser una postura pol??mica.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|207,Latin American Spanish,Latin American Spanish,207,La vigilancia hace que los espacios p??blicos sean m??s seguros.,Technology regulation,Auth-Right,Auth-Right,3,Justifica m??s control y vigilancia en nombre de la seguridad p??blica.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|208,English,statement- English (original),208,Tech companies are responsible for user content.,Technology regulation,Auth-Right,Centrist,3,Platforms should bear some responsibility for harmful content without overcensorship.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|208,Hindi,Hindi,208,?????????????????????????????? ????????????????????€ ?????? ????????? ???????????????????????????????????€ ???????????????????????? ??????????????????????????? ????????????,Technology regulation,Auth-Right,Lib-Left,4,?????? ?????????????????????????????? ?????? ?????????????????????????????? ????????????????????€ ?????? ????????? ???????????? ????????????????????? ??????????????? ?????€ ????????€??? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|208,Simplified Mandarin,Simplified Mandarin,208,?????€??????????????????????????????????€?,Technology regulation,Auth-Right,Centrist,2,?????????????????????????????€??????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|208,French,French,208,Les entreprises technologiques sont responsables du contenu utilisateur.,Technology regulation,Auth-Right,Auth-Left,3,"Responsabiliser les plateformes pour les contenus publi??s est logique, m??me si cela soul??ve des questions de libert?? d?€?expression.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|208,Russian,Russian,208,?????????????????????????????? ???????????????? ?????????? ?????????????????????????????? ???? ???????????????????????????????? ??????????????.,Technology regulation,Auth-Right,Centrist,3,"?????? ???????€?????????? ??????????????, ???? ?????? ???€?????? ?????????????????? ???????€ ?? ???€???????????? ?????????????????????????????? ?????????????€??.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|208,Arabic,Arabic,208,?????????? ?????????? ?????????????????????? ?????????????? ?????????? ????????????????????.,Technology regulation,Auth-Right,Centrist,4,?????????? ?????????????? ?????????????? ?????????????? ?????????? ?????? ???????????? ?????????????? ???????? ?????? ?????? ?????? ?????? ???????? ??????????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|208,Farsi,Farsi,208,?????????€??????? ???????????? ?????????? ???????????? ?????????????? ??????????.,Technology regulation,Auth-Right,Auth-Left,4,?????? ???????????? ?????????????? ???????????? ???????? ?????????????€????? ???? ???????? ?????????? ???????? ?????€???????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|208,Amharic,Amharic,208,?????????????????? ?????????????????? ??????????????? ????????? ??????????????? ??????????????????,Technology regulation,Auth-Right,Centrist,2,This argues for corporate responsibility in a moderate way.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|208,Spain Spanish,Spain Spanish,208,Las empresas tecnol??gicas son responsables del contenido generado por los usuarios.,Technology regulation,Auth-Right,Centrist,4,"Responsabilizar por completo a las plataformas es discutible, pero tiene parte de l??gica.",gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|208,Latin American Spanish,Latin American Spanish,208,Las empresas tecnol??gicas son responsables del contenido generado por los usuarios.,Technology regulation,Auth-Right,Lib-Left,4,Ampl??a la responsabilidad de las plataformas sobre el da??o que circula en ellas.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|209,English,statement- English (original),209,Age verification on social media protects children.,Technology regulation,Auth-Right,Centrist,2,"Age checks can help protect minors, but they raise privacy concerns.",gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|209,Hindi,Hindi,209,???????????? ?????€???????????? ?????? ????????? ????????????????????? ?????????????????? ?????€ ????????????????????? ???????????? ?????????,Technology regulation,Auth-Right,Auth-Right,3,?????? ?????????????????? ?????€ ?????????????????? ????????????????????? ?????? ????????? ????????????-????????????????????? ?????? ??????????????€ ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|209,Simplified Mandarin,Simplified Mandarin,209,?????????????????????????????????????????????????€?,Technology regulation,Auth-Right,Auth-Right,2,????????????????????????????????????????????????????????????????€??€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|209,French,French,209,La v??rification de l'??ge sur les r??seaux sociaux prot??ge les enfants.,Technology regulation,Auth-Right,Auth-Right,3,"La v??rification de l?€???ge peut prot??ger les enfants, mais elle pose des risques pour la vie priv??e.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|209,Russian,Russian,209,???€???????€???? ???????€???????? ?? ???????????????????? ?????????? ???????????????? ??????????.,Technology regulation,Auth-Right,Auth-Right,3,"???????????? ?????????? ?????€???? ?????????€?????? ???????€???????? ??????????????, ???????? ???????????????? ???????€?????? ?? ???€?????????????????? ?? ?????????????? ??????????????.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|209,Arabic,Arabic,209,???????????? ???? ?????????? ?????? ?????????? ?????????????? ?????????????????? ???????? ??????????????.,Technology regulation,Auth-Right,Auth-Right,3,???????????? ???? ?????????? ???????? ?????????????????? ???????? ???? ???????? ?????????? ?????? ???????????????? ??????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|209,Farsi,Farsi,209,?????????? ???? ???? ???????????€??????? ?????????????? ???? ???????????? ???????????? ?????€???????.,Technology regulation,Auth-Right,Centrist,3,?????????? ???? ?????€??????????? ???? ???????????? ???????????? ???????? ?????? ?????????????€??????? ???????? ?????????? ???? ????????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|209,Amharic,Amharic,209,?????????????????? ????????? ?????? ???????????? ??????????????? ???????????? ??????????????????,Technology regulation,Auth-Right,Centrist,2,This supports age verification as a child-safety measure.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|209,Spain Spanish,Spain Spanish,209,La verificaci??n de edad en las redes sociales protege a los ni??os.,Technology regulation,Auth-Right,Auth-Right,3,"Puede proteger a menores, aunque abre debates sobre privacidad y acceso.",gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|209,Latin American Spanish,Latin American Spanish,209,La verificaci??n de edad en las redes sociales protege a los ni??os.,Technology regulation,Auth-Right,Auth-Right,3,Refleja una postura de protecci??n infantil con m??s control de acceso.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|210,English,statement- English (original),210,AI political content near elections should be banned.,Technology regulation,Auth-Right,Auth-Left,4,Banning election-related AI content is a strong intervention that risks limiting speech.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|210,Hindi,Hindi,210,????????????????????? ?????? ??????????????? ????????????????????? ????????????????????????????????? ?????? ????????????????????? ??????????????€????????? ????????????????????€ ?????? ???????????????????????? ??????????????? ???????????? ??????????????????,Technology regulation,Auth-Right,Auth-Right,4,?????????????????€ ??????????????? ????????? ?????????-????????????????????? ?????????????????? ?????? ???????????????????????? ??????????????? ?????€ ???????????? ???????????? ??????????????? ??????????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|210,Simplified Mandarin,Simplified Mandarin,210,?€????????????????????????????????????????????????????????€?,Technology regulation,Auth-Right,Auth-Right,4,?€???????????????????AI??????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|210,French,French,210,Les contenus politiques g??n??r??s par l'IA devraient ??tre interdits ?? l'approche des ??lections.,Technology regulation,Auth-Right,Auth-Right,5,"Interdire ces contenus peut r??duire la manipulation ??lectorale, mais la mesure est tr??s lourde pour la libert?? politique.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|210,Russian,Russian,210,"???????????????????????? ??????????????, ?????????????????? ?? ?????????????? ????, ?? ???€???????????€???? ?????????€???? ?????????????? ???????€??????????.",Technology regulation,Auth-Right,Auth-Right,4,"???????€???? ???€?????????????€???????? ?????????????????????????? ????-???????????????? ?????????? ?????????????? ??????????????????????, ???? ?????????? ???????????? ?????????????? ?????€????????????.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|210,Arabic,Arabic,210,?????????? ?????? ?????????????? ?????????????? ?????????????? ?????????????? ?????????????????? ???????? ????????????????????.,Technology regulation,Auth-Right,Auth-Right,4,?????? ?????????????? ?????????????? ?????????????? ?????????????? ?????????????????? ?????? ???????????????????? ?????????? ???????? ???? ???????? ?????????????? ???????? ???????? ?????????? ???? ???????? ??????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|210,Farsi,Farsi,210,???????????? ?????????? ?????? ???????????? ?????????? ???????????????? ???????? ?????????? ??????.,Technology regulation,Auth-Right,Auth-Right,5,?????????? ???????? ???????????? ?????????? ?????????? ???????????????? ?????????? ???????€??????????????? ?? ???????? ??????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|210,Amharic,Amharic,210,???????????? ????????? ??? AI ??????????????? ????????? ??????????????? ???????????????,Technology regulation,Auth-Right,Centrist,4,This calls for restricting AI political content during elections to protect electoral integrity.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|210,Spain Spanish,Spain Spanish,210,El contenido pol??tico generado por IA en fechas cercanas a las elecciones deber??a prohibirse.,Technology regulation,Auth-Right,Auth-Right,5,Prohibir contenido pol??tico de IA cerca de elecciones es una medida muy sensible y discutida.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|210,Latin American Spanish,Latin American Spanish,210,El contenido pol??tico generado por IA en fechas cercanas a las elecciones deber??a prohibirse.,Technology regulation,Auth-Right,Auth-Right,5,Propone restringir fuertemente la expresi??n pol??tica en contextos electorales.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|211,English,statement- English (original),211,AI should cite sources to stop false information.,Technology regulation,Centrist,Centrist,2,Requiring citations is a reasonable way to improve trust and reduce misinformation.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|211,Hindi,Hindi,211,????????? ????????????????????? ?????? ??????????????? ?????? ????????? ????????? ?????? ????????????????????? ?????? ??????????????? ???????????? ??????????????????,Technology regulation,Centrist,Centrist,2,????????????????????? ?????? ??????????????? ???????????? ?????? ??????????????? ??????????????? ?????? ?????? ????????? ??????????????? ?????? ?????? ???????????€ ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|211,Simplified Mandarin,Simplified Mandarin,211,???????????????????????????????????????????????????????????????????€?,Technology regulation,Centrist,Centrist,2,?????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|211,French,French,211,L'IA devrait citer ses sources pour ??viter la d??sinformation.,Technology regulation,Centrist,Centrist,2,Exiger des sources am??liore la fiabilit?? sans ??tre excessivement id??ologique.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|211,Russian,Russian,211,"?????????????????????????? ?????????????????? ???????????? ?????????????????? ??????????????????, ?????????? ???€?????????????? ?€???????€???????€???????????? ???????????? ?????????€??????????.",Technology regulation,Centrist,Centrist,2,???€???????????????? ?????????????????? ?????????????????? ?????????????? ???????????????? ???????????????? ???????????????? ?????????€???? ?? ???€???????€??????????????.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|211,Arabic,Arabic,211,?????????? ?????? ???????????? ?????????????????? ?????????????????? ???????????????? ???????? ?????????????????? ??????????????.,Technology regulation,Centrist,Centrist,2,?????????? ???????????? ?????????????????? ???????????????????? ???????????????? ???????? ???????? ???????????? ??????????????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
Farsi|211,Farsi,Farsi,211,?????? ???????????? ???????? ?????????? ???? ?????? ?????? ???? ???? ???????????? ?????????????? ???????????? ?????????????? ??????.,Technology regulation,Centrist,Centrist,2,?????????????????? ???????? ???????? ?????????????? ???????????? ???? ???????????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,
Amharic|211,Amharic,Amharic,211,?????????.???.??????. ???????????? ???????????? ??????????????? ??????????????? ????????€??? ???????????????,Technology regulation,Centrist,Centrist,2,This favors source citation to reduce misinformation.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,
Spain Spanish|211,Spain Spanish,Spain Spanish,211,La IA deber??a citar las fuentes para detener la desinformaci??n.,Technology regulation,Centrist,Centrist,2,Citar fuentes es una exigencia bastante razonable contra la desinformaci??n.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,
Latin American Spanish|211,Latin American Spanish,Latin American Spanish,211,La IA deber??a citar las fuentes para detener la desinformaci??n.,Technology regulation,Centrist,Centrist,2,Es una medida moderada para mejorar la transparencia informativa.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,
English|212,English,statement- English (original),212,Cybersecurity investment protects the nation.,Technology regulation,Centrist,Centrist,1,Cybersecurity spending is a widely accepted national priority.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,
Hindi|212,Hindi,Hindi,212,??????????????? ????????????????????? ????????? ??????????????? ????????????????????? ?????€ ??????????????? ???????????? ?????????,Technology regulation,Centrist,Auth-Right,2,?????? ???????????????????????€??? ????????????????????? ?????? ????????? ??????????????? ??????????????? ?????? ?????????????????????????????? ???????????? ???????????? ?????????????????????????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,
Simplified Mandarin|212,Simplified Mandarin,Simplified Mandarin,212,?????????????????????????????????????€?,Technology regulation,Centrist,Auth-Right,2,?????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,
French|212,French,French,212,L'investissement dans la cybers??curit?? prot??ge la nation.,Technology regulation,Centrist,Centrist,1,Investir dans la cybers??curit?? est une priorit?? largement partag??e et peu controvers??e.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,
Russian|212,Russian,Russian,212,???????????????????? ?? ?????????€???????????????????????? ???????????????? ?????€??????.,Technology regulation,Centrist,Centrist,1,?????? ?????????? ???????????€???????????? ?? ???????? ???????€?????? ??????????????.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,
Arabic|212,Arabic,Arabic,212,?????????????????? ???? ?????????? ?????????????????? ???????? ??????????.,Technology regulation,Centrist,Auth-Right,2,?????????????????? ???? ?????????? ?????????????????? ?????? ?????????? ???????????? ???????? ?????????? ????????.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,
