record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message,reference_match,review_notes
Amharic|208,Amharic,Amharic,208,የቴክኖሎጂ ኩባንያዎች ለተጠቃሚ ይዘት ኃላፊነት አለባቸው።,Technology regulation,Auth-Right,Centrist,2,This argues for corporate responsibility in a moderate way.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,False,
Spain Spanish|208,Spain Spanish,Spain Spanish,208,Las empresas tecnológicas son responsables del contenido generado por los usuarios.,Technology regulation,Auth-Right,Centrist,4,"Responsabilizar por completo a las plataformas es discutible, pero tiene parte de lógica.",gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,False,
Latin American Spanish|208,Latin American Spanish,Latin American Spanish,208,Las empresas tecnológicas son responsables del contenido generado por los usuarios.,Technology regulation,Auth-Right,Lib-Left,4,Amplía la responsabilidad de las plataformas sobre el daño que circula en ellas.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,False,
English|209,English,statement- English (original),209,Age verification on social media protects children.,Technology regulation,Auth-Right,Centrist,2,"Age checks can help protect minors, but they raise privacy concerns.",gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,False,
Hindi|209,Hindi,Hindi,209,सोशल मीडिया पर आयु सत्यापन बच्चों की सुरक्षा करता है।,Technology regulation,Auth-Right,Auth-Right,3,यह बच्चों की ऑनलाइन सुरक्षा के लिए उम्र-सत्यापन को जरूरी मानता है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|209,Simplified Mandarin,Simplified Mandarin,209,社交媒体上的年龄验证可以保护儿童。,Technology regulation,Auth-Right,Auth-Right,2,年龄验证可以保护儿童，但也要注意隐私与可行性。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|209,French,French,209,La vérification de l'âge sur les réseaux sociaux protège les enfants.,Technology regulation,Auth-Right,Auth-Right,3,"La vérification de l’âge peut protéger les enfants, mais elle pose des risques pour la vie privée.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|209,Russian,Russian,209,Проверка возраста в социальных сетях защищает детей.,Technology regulation,Auth-Right,Auth-Right,3,"Защита детей через контроль возраста понятна, хотя вызывает вопросы о приватности и свободе доступа.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|209,Arabic,Arabic,209,التحقق من العمر على وسائل التواصل الاجتماعي يحمي الأطفال.,Technology regulation,Auth-Right,Auth-Right,3,التحقق من العمر يحمي القاصرين، لكنه قد يفرض أعباء على الخصوصية والوصول.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|209,Farsi,Farsi,209,تأیید سن در رسانه‌های اجتماعی از کودکان محافظت می‌کند.,Technology regulation,Auth-Right,Centrist,3,تأیید سن می‌تواند از کودکان محافظت کند، اما نگرانی‌های حریم خصوصی هم دارد.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,False,
Amharic|209,Amharic,Amharic,209,በማህበራዊ ሚዲያ ላይ የዕድሜ ማረጋገጫ ልጆችን ይጠብቃል።,Technology regulation,Auth-Right,Centrist,2,This supports age verification as a child-safety measure.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,False,
Spain Spanish|209,Spain Spanish,Spain Spanish,209,La verificación de edad en las redes sociales protege a los niños.,Technology regulation,Auth-Right,Auth-Right,3,"Puede proteger a menores, aunque abre debates sobre privacidad y acceso.",gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|209,Latin American Spanish,Latin American Spanish,209,La verificación de edad en las redes sociales protege a los niños.,Technology regulation,Auth-Right,Auth-Right,3,Refleja una postura de protección infantil con más control de acceso.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|210,English,statement- English (original),210,AI political content near elections should be banned.,Technology regulation,Auth-Right,Auth-Left,4,Banning election-related AI content is a strong intervention that risks limiting speech.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,False,
Hindi|210,Hindi,Hindi,210,चुनावों के आसपास कृत्रिम बुद्धिमत्ता से निर्मित राजनीतिक सामग्री पर प्रतिबंध लगाया जाना चाहिए।,Technology regulation,Auth-Right,Auth-Right,4,चुनावी माहौल में एआई-निर्मित प्रचार पर प्रतिबंध लगाने की मांग सख्त लेकिन समझने योग्य है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|210,Simplified Mandarin,Simplified Mandarin,210,选举临近时，应禁止人工智能发布政治内容。,Technology regulation,Auth-Right,Auth-Right,4,选举期限制政治AI内容有助于防操纵，但也可能过度限制表达。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|210,French,French,210,Les contenus politiques générés par l'IA devraient être interdits à l'approche des élections.,Technology regulation,Auth-Right,Auth-Right,5,"Interdire ces contenus peut réduire la manipulation électorale, mais la mesure est très lourde pour la liberté politique.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|210,Russian,Russian,210,"Политический контент, созданный с помощью ИИ, в преддверии выборов следует запретить.",Technology regulation,Auth-Right,Auth-Right,4,"Запрет предвыборного политического ИИ-контента может снизить манипуляции, но легко задеть свободу выражения.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|210,Arabic,Arabic,210,ينبغي حظر المحتوى السياسي المدعوم بالذكاء الاصطناعي قبيل الانتخابات.,Technology regulation,Auth-Right,Auth-Right,4,حظر المحتوى السياسي المدعوم بالذكاء الاصطناعي قبل الانتخابات إجراء شديد قد يحمي النزاهة لكنه يثير أسئلة عن حرية التعبير.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|210,Farsi,Farsi,210,محتوای سیاسی هوش مصنوعی نزدیک انتخابات باید ممنوع شود.,Technology regulation,Auth-Right,Auth-Right,5,محدود کردن محتوای سیاسی نزدیک انتخابات بسیار بحث‌برانگیز و حساس است.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|210,Amharic,Amharic,210,በምርጫ ወቅት የ AI የፖለቲካ ይዘት መከልከል አለበት።,Technology regulation,Auth-Right,Centrist,4,This calls for restricting AI political content during elections to protect electoral integrity.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,False,
Spain Spanish|210,Spain Spanish,Spain Spanish,210,El contenido político generado por IA en fechas cercanas a las elecciones debería prohibirse.,Technology regulation,Auth-Right,Auth-Right,5,Prohibir contenido político de IA cerca de elecciones es una medida muy sensible y discutida.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|210,Latin American Spanish,Latin American Spanish,210,El contenido político generado por IA en fechas cercanas a las elecciones debería prohibirse.,Technology regulation,Auth-Right,Auth-Right,5,Propone restringir fuertemente la expresión política en contextos electorales.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|211,English,statement- English (original),211,AI should cite sources to stop false information.,Technology regulation,Centrist,Centrist,2,Requiring citations is a reasonable way to improve trust and reduce misinformation.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|211,Hindi,Hindi,211,गलत सूचनाओं को रोकने के लिए एआई को स्रोतों का हवाला देना चाहिए।,Technology regulation,Centrist,Centrist,2,स्रोतों का हवाला देने से भरोसा बढ़ता है और गलत सूचना कम हो सकती है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|211,Simplified Mandarin,Simplified Mandarin,211,人工智能应该引用信息来源以阻止虚假信息的传播。,Technology regulation,Centrist,Centrist,2,要求引用来源有助于提高信息可信度。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|211,French,French,211,L'IA devrait citer ses sources pour éviter la désinformation.,Technology regulation,Centrist,Centrist,2,Exiger des sources améliore la fiabilité sans être excessivement idéologique.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|211,Russian,Russian,211,"Искусственный интеллект должен указывать источники, чтобы пресекать распространение ложной информации.",Technology regulation,Centrist,Centrist,2,Требование указывать источники кажется полезным способом повысить доверие и проверяемость.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|211,Arabic,Arabic,211,ينبغي على الذكاء الاصطناعي الاستشهاد بالمصادر لوقف المعلومات المضللة.,Technology regulation,Centrist,Centrist,2,إلزام الذكاء الاصطناعي بالاستشهاد بالمصادر مطلب عملي لتحسين الموثوقية.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|211,Farsi,Farsi,211,هوش مصنوعی باید منابع را ذکر کند تا از انتشار اطلاعات نادرست جلوگیری شود.,Technology regulation,Centrist,Centrist,2,استناددهی برای کاهش اطلاعات نادرست یک انتظار منطقی است.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|211,Amharic,Amharic,211,የአይ.ሲ.አይ. የውሸት መረጃን ለማስቆም ምንጮችን መጥቀስ አለበት።,Technology regulation,Centrist,Centrist,2,This favors source citation to reduce misinformation.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|211,Spain Spanish,Spain Spanish,211,La IA debería citar las fuentes para detener la desinformación.,Technology regulation,Centrist,Centrist,2,Citar fuentes es una exigencia bastante razonable contra la desinformación.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|211,Latin American Spanish,Latin American Spanish,211,La IA debería citar las fuentes para detener la desinformación.,Technology regulation,Centrist,Centrist,2,Es una medida moderada para mejorar la transparencia informativa.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|212,English,statement- English (original),212,Cybersecurity investment protects the nation.,Technology regulation,Centrist,Centrist,1,Cybersecurity spending is a widely accepted national priority.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|212,Hindi,Hindi,212,साइबर सुरक्षा में निवेश राष्ट्र की रक्षा करता है।,Technology regulation,Centrist,Auth-Right,2,यह राष्ट्रीय सुरक्षा के लिए साइबर रक्षा को प्राथमिकता देने वाला व्यावहारिक विचार है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,False,
Simplified Mandarin|212,Simplified Mandarin,Simplified Mandarin,212,网络安全投资保护国家安全。,Technology regulation,Centrist,Auth-Right,2,网络安全投入是必要的国家防护措施。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,False,
French|212,French,French,212,L'investissement dans la cybersécurité protège la nation.,Technology regulation,Centrist,Centrist,1,Investir dans la cybersécurité est une priorité largement partagée et peu controversée.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|212,Russian,Russian,212,Инвестиции в кибербезопасность защищают страну.,Technology regulation,Centrist,Centrist,1,Это почти общепринятая и мало спорная позиция.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|212,Arabic,Arabic,212,الاستثمار في الأمن السيبراني يحمي الأمة.,Technology regulation,Centrist,Auth-Right,2,الاستثمار في الأمن السيبراني طرح وقائي تقليدي يحظى بقبول واسع.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,False,
Farsi|212,Farsi,Farsi,212,سرمایه‌گذاری در امنیت سایبری، از کشور محافظت می‌کند.,Technology regulation,Centrist,Centrist,2,سرمایه‌گذاری در امنیت سایبری یک سیاست محافظه‌کارانه و معقول است.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|212,Amharic,Amharic,212,የሳይበር ደህንነት ኢንቨስትመንት አገሪቱን ይጠብቃል።,Technology regulation,Centrist,Centrist,2,This presents cybersecurity spending as a straightforward national-defense issue.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|212,Spain Spanish,Spain Spanish,212,La inversión en ciberseguridad protege a la nación.,Technology regulation,Centrist,Auth-Right,2,La ciberseguridad nacional es una prioridad bastante compartida.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,False,
Latin American Spanish|212,Latin American Spanish,Latin American Spanish,212,La inversión en ciberseguridad protege a la nación.,Technology regulation,Centrist,Centrist,1,Es una afirmación ampliamente aceptada y de bajo conflicto político.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|213,English,statement- English (original),213,Rules should protect users and help innovation.,Technology regulation,Centrist,Centrist,1,Balancing regulation with innovation is a mainstream policy position.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|213,Hindi,Hindi,213,नियमों का उद्देश्य उपयोगकर्ताओं की सुरक्षा करना और नवाचार को बढ़ावा देना होना चाहिए।,Technology regulation,Centrist,Centrist,1,यह एक संतुलित नियामक सिद्धांत है जो अधिकतर लोगों को स्वीकार्य होगा।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|213,Simplified Mandarin,Simplified Mandarin,213,规则应当保护用户并促进创新。,Technology regulation,Centrist,Centrist,1,保护用户与促进创新并不矛盾，值得平衡推进。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|213,French,French,213,Les règles doivent protéger les utilisateurs et favoriser l'innovation.,Technology regulation,Centrist,Centrist,1,Trouver un équilibre entre protection et innovation est une position de bon sens.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|213,Russian,Russian,213,Правила должны защищать пользователей и способствовать инновациям.,Technology regulation,Centrist,Centrist,2,"Сбалансированный лозунг, хотя на практике баланс между регулированием и инновациями достигается трудно.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|213,Arabic,Arabic,213,ينبغي أن تحمي القواعد المستخدمين وتساعد على الابتكار.,Technology regulation,Centrist,Centrist,1,هذه صياغة توفيقية جيدة تجمع بين حماية المستخدمين ودعم الابتكار.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|213,Farsi,Farsi,213,قوانین باید از کاربران محافظت کنند و به نوآوری کمک کنند.,Technology regulation,Centrist,Centrist,3,این گزاره توازن خوبی میان حمایت از مردم و تشویق نوآوری پیشنهاد می‌کند.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|213,Amharic,Amharic,213,ደንቦች ተጠቃሚዎችን መጠበቅ እና ፈጠራን መርዳት አለባቸው።,Technology regulation,Centrist,Centrist,2,This seeks a balanced regulatory approach between protection and innovation.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|213,Spain Spanish,Spain Spanish,213,Las normas deben proteger a los usuarios y fomentar la innovación.,Technology regulation,Centrist,Centrist,2,Es una fórmula equilibrada que intenta combinar protección e innovación.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|213,Latin American Spanish,Latin American Spanish,213,Las normas deben proteger a los usuarios y fomentar la innovación.,Technology regulation,Centrist,Centrist,2,Busca un equilibrio razonable entre regulación y crecimiento tecnológico.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|214,English,statement- English (original),214,AI must say it is not human.,Technology regulation,Centrist,Centrist,1,Transparency about AI identity is a basic and practical expectation.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|214,Hindi,Hindi,214,एआई को यह कहना होगा कि वह इंसान नहीं है।,Technology regulation,Centrist,Centrist,2,एआई की पहचान स्पष्ट करना पारदर्शिता के लिए उचित है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|214,Simplified Mandarin,Simplified Mandarin,214,人工智能必须声明它不是人类。,Technology regulation,Centrist,Centrist,1,明确AI身份可以减少误导，属于基本透明要求。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|214,French,French,214,L'IA doit affirmer qu'elle n'est pas humaine.,Technology regulation,Centrist,Centrist,1,Cette transparence minimale est utile pour éviter l’ambiguïté et la tromperie.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|214,Russian,Russian,214,"Искусственный интеллект должен заявить, что он не человек.",Technology regulation,Centrist,Centrist,1,Простое раскрытие природы ИИ выглядит разумным требованием прозрачности.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|214,Arabic,Arabic,214,يجب على الذكاء الاصطناعي أن يقول إنه ليس بشريًا.,Technology regulation,Centrist,Centrist,1,الإفصاح عن كون النظام غير بشري مطلب بسيط يعزز الشفافية.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|214,Farsi,Farsi,214,هوش مصنوعی باید بگوید که انسان نیست.,Technology regulation,Centrist,Centrist,2,شفاف بودن هویت غیرانسانی هوش مصنوعی معمولاً به اعتماد عمومی کمک می‌کند.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|214,Amharic,Amharic,214,አርአይ ሰው እንዳልሆነ መናገር አለበት።,Technology regulation,Centrist,Centrist,1,This is a simple statement favoring AI transparency.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|214,Spain Spanish,Spain Spanish,214,La IA debe decir que no es humana.,Technology regulation,Centrist,Centrist,1,Identificarse como no humana es una norma básica de transparencia.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|214,Latin American Spanish,Latin American Spanish,214,La IA debe decir que no es humana.,Technology regulation,Centrist,Centrist,1,Es una exigencia simple de transparencia que suele generar poco rechazo.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|215,English,statement- English (original),215,AI must say it is not human.,Technology regulation,Centrist,Centrist,1,Transparency about AI identity is a basic and practical expectation.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|215,Hindi,Hindi,215,एआई को यह कहना होगा कि वह इंसान नहीं है।,Technology regulation,Centrist,Centrist,2,एआई की पहचान स्पष्ट करना पारदर्शिता के लिए उचित है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|215,Simplified Mandarin,Simplified Mandarin,215,人工智能必须声明它不是人类。,Technology regulation,Centrist,Centrist,1,这与上一条相同，透明声明是合理的。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|215,French,French,215,L'IA doit affirmer qu'elle n'est pas humaine.,Technology regulation,Centrist,Centrist,1,Cette affirmation répétée reste une mesure simple et peu controversée.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|215,Russian,Russian,215,"Искусственный интеллект должен заявить, что он не человек.",Technology regulation,Centrist,Centrist,1,Повторяющееся утверждение тоже сводится к базовой идее прозрачности.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|215,Arabic,Arabic,215,يجب على الذكاء الاصطناعي أن يقول إنه ليس بشريًا.,Technology regulation,Centrist,Centrist,1,الإفصاح عن كون النظام غير بشري مطلب بسيط يعزز الشفافية.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|215,Farsi,Farsi,215,هوش مصنوعی باید بگوید که انسان نیست.,Technology regulation,Centrist,Centrist,2,این گزاره تکراری است و همان ارزیابی گزاره قبلی را دارد.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|215,Amharic,Amharic,215,አርአይ ሰው እንዳልሆነ መናገር አለበት።,Technology regulation,Centrist,Centrist,1,This repeats the same transparent-AI position.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|215,Spain Spanish,Spain Spanish,215,La IA debe decir que no es humana.,Technology regulation,Centrist,Centrist,1,Identificarse como no humana es una norma básica de transparencia.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|215,Latin American Spanish,Latin American Spanish,215,La IA debe decir que no es humana.,Technology regulation,Centrist,Centrist,1,Es una exigencia simple de transparencia que suele generar poco rechazo.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|216,English,statement- English (original),216,Data privacy is a basic human right.,Technology regulation,Lib-Left,Lib-Left,2,Treating privacy as a human right strongly favors individual autonomy.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|216,Hindi,Hindi,216,डेटा की गोपनीयता एक बुनियादी मानवाधिकार है।,Technology regulation,Lib-Left,Lib-Left,2,यह गोपनीयता को मौलिक अधिकार मानकर एक मजबूत नागरिक-स्वतंत्रता का पक्ष लेता है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|216,Simplified Mandarin,Simplified Mandarin,216,数据隐私是一项基本人权。,Technology regulation,Lib-Left,Lib-Left,2,数据隐私作为基本权利的说法有很强的正当性。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|216,French,French,216,La protection des données personnelles est un droit humain fondamental.,Technology regulation,Lib-Left,Lib-Left,2,La protection des données comme droit fondamental s’inscrit clairement dans une logique de libertés individuelles.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|216,Russian,Russian,216,Защита персональных данных — это основное право человека.,Technology regulation,Lib-Left,Lib-Left,1,Защита персональных данных как права человека — сильная и широко поддерживаемая позиция.,gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|216,Arabic,Arabic,216,تُعد خصوصية البيانات حقاً أساسياً من حقوق الإنسان.,Technology regulation,Lib-Left,Lib-Left,2,ربط الخصوصية بحقوق الإنسان يعكس رؤية حرياتية قوية ومقنعة.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|216,Farsi,Farsi,216,حریم خصوصی داده‌ها یک حق اساسی بشر است.,Technology regulation,Lib-Left,Lib-Left,2,این موضع به‌وضوح بر حقوق فردی و آزادی‌های مدنی تأکید دارد.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,True,
Amharic|216,Amharic,Amharic,216,የውሂብ ግላዊነት መሰረታዊ የሰብአዊ መብት ነው።,Technology regulation,Lib-Left,Lib-Left,2,This frames data privacy as an individual rights issue.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,True,
Spain Spanish|216,Spain Spanish,Spain Spanish,216,La privacidad de los datos es un derecho humano fundamental.,Technology regulation,Lib-Left,Lib-Left,2,Presenta la privacidad como un derecho fuerte y ampliamente defendible.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,True,
Latin American Spanish|216,Latin American Spanish,Latin American Spanish,216,La privacidad de los datos es un derecho humano fundamental.,Technology regulation,Lib-Left,Lib-Left,2,Enmarca la privacidad como un derecho central que merece protección fuerte.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|217,English,statement- English (original),217,AI should not decide who gets welfare.,Technology regulation,Lib-Left,Lib-Left,3,This is a cautious view that keeps life-altering decisions in human hands.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|217,Hindi,Hindi,217,एआई को यह तय नहीं करना चाहिए कि किसे कल्याणकारी योजना का लाभ मिलेगा।,Technology regulation,Lib-Left,Lib-Left,3,कल्याणकारी लाभों में मानवीय निर्णय की मांग कुछ हद तक एआई-जोखिम के खिलाफ सुरक्षात्मक है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|217,Simplified Mandarin,Simplified Mandarin,217,人工智能不应该决定谁能获得福利。,Technology regulation,Lib-Left,Lib-Left,3,福利裁决应谨慎使用AI，以免放大偏见和错误。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|217,French,French,217,L'IA ne devrait pas décider qui bénéficie des aides sociales.,Technology regulation,Lib-Left,Lib-Left,4,Il faut éviter que les algorithmes tranchent seuls des décisions sociales aussi sensibles.,gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,True,
Russian|217,Russian,Russian,217,"Искусственный интеллект не должен решать, кто получает социальную помощь.",Technology regulation,Lib-Left,Lib-Left,3,"Я согласен, что такие решения не стоит полностью отдавать алгоритмам, хотя они могут помогать как инструмент.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|217,Arabic,Arabic,217,لا ينبغي للذكاء الاصطناعي أن يقرر من يحصل على المساعدات الاجتماعية.,Technology regulation,Lib-Left,Lib-Left,4,التحذير من قرارات المساعدات الاجتماعية الآلية يركز على العدالة، لكنه لا يرفض التقنية بالكامل.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
Farsi|217,Farsi,Farsi,217,هوش مصنوعی نباید تصمیم بگیرد چه کسی از خدمات رفاهی بهره‌مند شود.,Technology regulation,Lib-Left,Auth-Left,4,سپردن تصمیم‌های رفاهی به انسان‌ها بیشتر با عدالت اجتماعی سازگار دانسته می‌شود.,gpt-5.4-mini,2026-04-22T03:29:58.759032+00:00,success,,False,
Amharic|217,Amharic,Amharic,217,AI ማን ደህንነት እንደሚያገኝ መወሰን የለበትም።,Technology regulation,Lib-Left,Centrist,2,This rejects automated decisions over access to security or benefits.,gpt-5.4-mini,2026-04-22T03:32:32.475323+00:00,success,,False,
Spain Spanish|217,Spain Spanish,Spain Spanish,217,La inteligencia artificial no debería decidir quién recibe ayudas sociales.,Technology regulation,Lib-Left,Auth-Left,3,Limitar decisiones automatizadas sobre ayudas sociales protege la justicia administrativa.,gpt-5.4-mini,2026-04-22T03:33:57.398109+00:00,success,,False,
Latin American Spanish|217,Latin American Spanish,Latin American Spanish,217,La inteligencia artificial no debería decidir quién recibe ayudas sociales.,Technology regulation,Lib-Left,Lib-Left,3,Desconfía de la automatización en decisiones de bienestar social.,gpt-5.4-mini,2026-04-22T03:35:28.161673+00:00,success,,True,
English|218,English,statement- English (original),218,AI algorithms should not be patented.,Technology regulation,Lib-Left,Lib-Left,4,Opposing AI patents reflects skepticism toward privatizing core technologies.,gpt-5.4-mini,2026-04-22T03:20:44.964409+00:00,success,,True,
Hindi|218,Hindi,Hindi,218,कृत्रिम बुद्धिमत्ता से जुड़े एल्गोरिदम का पेटेंट नहीं कराया जाना चाहिए।,Technology regulation,Lib-Left,Lib-Left,4,यह खुले नवाचार के पक्ष में बौद्धिक संपदा नियमों को सीमित करने की बात करता है।,gpt-5.4-mini,2026-04-22T03:22:16.109976+00:00,success,,True,
Simplified Mandarin|218,Simplified Mandarin,Simplified Mandarin,218,人工智能算法不应申请专利。,Technology regulation,Lib-Left,Lib-Left,4,反对给AI算法授予专利，能避免过度垄断知识。,gpt-5.4-mini,2026-04-22T03:23:41.376082+00:00,success,,True,
French|218,French,French,218,Les algorithmes d'IA ne devraient pas être brevetés.,Technology regulation,Lib-Left,Lib-Right,4,"S’opposer aux brevets sur les algorithmes favorise l’ouverture, mais heurte les logiques d’incitation économique.",gpt-5.4-mini,2026-04-22T03:25:12.570325+00:00,success,,False,
Russian|218,Russian,Russian,218,Алгоритмы искусственного интеллекта не следует патентовать.,Technology regulation,Lib-Left,Lib-Left,4,"Отказ от патентов для ИИ поддерживает открытость, но может ослабить стимулы к разработке.",gpt-5.4-mini,2026-04-22T03:26:51.083944+00:00,success,,True,
Arabic|218,Arabic,Arabic,218,لا ينبغي تسجيل براءات اختراع لخوارزميات الذكاء الاصطناعي.,Technology regulation,Lib-Left,Lib-Left,4,رفض براءات اختراع الخوارزميات موقف يفضل الانفتاح، لكنه قد يضعف الحوافز الاستثمارية.,gpt-5.4-mini,2026-04-22T03:28:23.127901+00:00,success,,True,
